797.3770697903634,1055.0348971849442
797.9130495385543,1050.0712795609613
798.4498543965981,1045.10002073445
798.9865547574276,1040.1297296389323
799.5233645905099,1035.1584247394317
800.0608465204009,1030.1808956652753
800.5970789305206,1025.2149381819856
801.1780321908951,1020.245511251068
802.0034668638247,1015.3234224586834
802.8310302397806,1010.3886401538357
803.6578655520345,1005.4581993121043
804.4861552821249,1000.5190857383368
805.3123433517128,995.5925044217465
806.5158614079955,990.7414273137111
807.7471231904264,985.8984523227316
808.9807221828223,981.0462842831492
810.2341034781217,976.2147479136586
812.1036346690137,971.5755681538386
813.970778294587,966.9423130583166
814.0760832074001,962.0635853178576
816.7270190338135,960.4587924613952
821.6708310908243,961.133840950571
826.576153182888,960.1688521342279
831.4941156208037,959.2434399667025
836.4682435267127,958.8091914889756
841.4472429596007,958.3745177199785
846.4287100958347,957.9396285169513
851.3871112108708,957.5972347019316
855.6979467327177,960.1445725997165
860.0034044205479,962.688732654058
864.5833998982489,964.5766113127098
869.3758377943814,965.9965421979352
874.1821452189863,967.4205824263111
879.1623163419844,967.5904
884.1506001182199,967.5904
888.7590601996422,965.8629057607651
893.279955787182,963.7007543424606
897.6169698492151,961.2727954967837
901.6660046372276,958.3407102250078
905.6546018147111,955.3310191087961
908.6676691603914,951.3538516284138
913.102338821888,950.9627548996926
918.0309173080298,951.8240566814227
922.9517300830232,952.6840013536196
927.6497289682666,954.1947166665101
931.9859610583007,956.6715873957455
936.334485900238,959.1473655507773
940.694333865095,961.6117866357617
944.8833008117592,964.3092589364835
948.8148342542621,967.3905009951893
952.7404130445847,970.494485117998
956.6451815801762,973.5938587476747
960.5715972503401,976.7179728347547
964.4771056794875,979.8315631478391
965.8028157409668,984.5624561767578
966.9302582535149,989.4480273382665
965.9341845887512,991.8938372399213
961.2416126631896,990.1440663439142
956.5586333403348,988.3978723471644
951.8706464967955,986.6498111411111
947.0793613105731,985.4961000000001
942.0862500157043,985.4961000000001
937.2869394515872,986.2857797236561
932.9120674655558,988.7232312985778
928.5459724121094,991.1557928222658
924.3657000000001,993.9044656250001
920.2549862189597,996.7428049274777
916.1460524494171,999.5799151790261
912.0285965820483,1002.4229097140562
907.9080033390045,1005.2680705241323
905.6647298808217,1009.6172206367016
907.8568366077228,1009.7653525014938
912.3217798473007,1007.4903638189797
916.7666864151761,1005.2255842699112
921.2369997629285,1002.947859396887
925.4310298722266,1000.2602967277766
929.6131195452317,997.5025408445206
933.8701431860924,994.9151369770052
938.4306450339437,992.8348659207822
943.0017192231178,990.8257448623659
946.728967728424,990.1926466850282
945.9887402400518,995.1274863184274
945.2450276309014,1000.0855600419046
944.5055638552546,1005.0153082677484
939.9750350510716,1003.9242070812109
935.2354712643249,1003.0093368210646
930.6418325275943,1005.0084218234272
926.1953137439876,1007.2501603792089
922.1016978421449,1010.1156915104987
917.7425551588848,1012.5613224925698
913.7182081130832,1015.2342170684385
911.6439243041991,1019.7777598571779
910.7265,1024.5819904660443
910.7265,1029.5907131193983
911.8538054796547,1027.7318063455552
913.4602671768636,1022.9889786708446
916.0162230473518,1018.7695741290095
919.5102357717767,1015.2983338417159
923.8382516541482,1012.7977064536096
928.3604884361029,1010.6909959058644
932.47425,1010.0066281250001
934.1862799552918,1014.6734838180544
931.8892742614746,1019.1153768920899
927.2354691315652,1020.879271544838
922.7100188842774,1019.9820143249513
920.9463314453126,1016.569658984375
925.0555413063229,1013.7133349857927
